site,block,feature,total_coef,rate_coef
B,0,fourier_7_sin_4,0.0,-0.012257255228803268
B,0,fourier_7_cos_4,0.0,-0.006709087493894671
B,0,fourier_7_sin_5,0.0,0.009164039190984238
B,0,fourier_7_cos_5,0.0,0.008712032770507331
B,0,fourier_365.25_sin_1,0.0,0.013989952849758732
B,0,fourier_365.25_cos_1,0.0,-0.10658077789607642
B,0,fourier_365.25_sin_2,0.0,-0.02717487414741765
B,0,fourier_365.25_cos_2,0.0,-0.0010102649699519652
B,0,fourier_365.25_sin_3,0.0,-0.02682015088545366
B,0,fourier_365.25_cos_3,0.0,0.03729603674436771
B,0,dow_1,0.0,-0.03229306060760438
B,0,dow_2,0.0,-0.037827566103506474
B,0,dow_3,0.0,-0.026207344907315144
B,0,dow_4,0.0,-0.03784699546644669
B,0,dow_5,0.0,-0.03623461528459735
B,0,dow_6,0.0,-0.03151869628073054
B,0,trend,0.0,0.0117847632123591
B,0,is_holiday,0.0,-0.0421261773502854
B,0,is_halloween,0.0,-0.04653529557230068
B,0,days_since_xmas,0.0,-0.0003743925286253642
B,0,days_until_thanksgiving,0.0,-0.0004887235150977813
B,0,days_since_july4,0.0,-0.00016960539975213455
B,0,days_to_nearest_holiday,0.0,-0.0038501083490379063
B,0,school_in_session,0.0,0.017855012043299732
B,0,days_since_school_start,0.0,-0.0009739049688445593
B,0,days_until_school_start,0.0,-0.0008945136279039221
B,0,is_covid_era,0.0,0.0757714734371485
B,0,temp_min,0.0,0.0005301849709724082
B,0,temp_max,0.0,-0.004046297905818565
B,0,precip,0.0,-0.05328836531605815
B,0,snowfall,0.0,0.022420180473129638
B,0,temp_range,0.0,-0.004576482876785448
B,1,const,2.353188665778326,-0.27601415124724693
B,1,fourier_7_sin_1,0.014674397306330035,0.055767197366870094
B,1,fourier_7_cos_1,0.13703216004898183,-0.04015426364455679
B,1,fourier_7_sin_2,-0.005600199195890678,0.014629201153223212
B,1,fourier_7_cos_2,0.06763754156299272,0.017190079549642318
B,1,fourier_7_sin_3,-0.0032108729049357488,-0.00453374765447432
B,1,fourier_7_cos_3,0.06321301861593479,0.0013159868675837814
B,1,fourier_7_sin_4,0.0032108729049433495,0.004533747654474436
B,1,fourier_7_cos_4,0.06321301861593456,0.0013159868675838263
B,1,fourier_7_sin_5,0.005600199195891954,-0.014629201153223326
B,1,fourier_7_cos_5,0.06763754156301732,0.01719007954964176
B,1,fourier_365.25_sin_1,-0.06207173362394906,-0.015591698962889484
B,1,fourier_365.25_cos_1,0.09389541959377452,-0.018213309075846743
B,1,fourier_365.25_sin_2,0.012713516262868353,-0.021099863048349196
B,1,fourier_365.25_cos_2,-0.009161470083837905,-0.06683342090569575
B,1,fourier_365.25_sin_3,-0.008091992449688173,-0.02594254625841884
B,1,fourier_365.25_cos_3,-0.011676449307130536,0.01970318796540881
B,1,dow_1,0.34132820749054865,-0.03204509071956978
B,1,dow_2,0.3268062395067366,-0.026335109155571145
B,1,dow_3,0.3111007842927899,-0.023732999013507877
B,1,dow_4,0.3067493415530844,-0.028498046415542835
B,1,dow_5,0.31580813869612323,-0.055801538555733964
B,1,dow_6,0.3386882247770205,-0.06398557514419179
B,1,trend,0.04379312721937718,-0.005655568858269805
B,1,is_holiday,-0.0151931782033648,-0.07478582653107405
B,1,is_halloween,-0.011638348275673479,-0.049174849651688175
B,1,days_since_xmas,4.81816112496166e-05,-0.0005514129793546349
B,1,days_until_thanksgiving,0.0004481740174515733,-0.00032013264964782717
B,1,days_since_july4,0.0003406964855803239,-0.00021323991409666286
B,1,days_to_nearest_holiday,0.0009793469941993243,-0.0034850206017319947
B,1,school_in_session,0.015009265961868759,-0.013188434759523492
B,1,days_since_school_start,0.00112846943814136,-0.000593007985826557
B,1,days_until_school_start,0.0012181497088140124,-0.001127908817746927
B,1,is_covid_era,-0.0707779299572121,0.030959874648936833
B,1,temp_min,0.0016540419680602977,-0.0014681321498322736
B,1,temp_max,0.0023382454931181046,-0.0005708788845229869
B,1,precip,0.014087654178157842,-0.009674197212524337
B,1,snowfall,-0.01706856929730275,-0.0076998971254670255
B,1,temp_range,0.0006842035254139638,0.0008972532653188812
B,2,const,2.858605103689979,-0.4628129253534623
B,2,fourier_7_sin_1,-0.018533646217908588,0.09352458632085447
B,2,fourier_7_cos_1,0.1461778199437085,-0.06414377575596977
B,2,fourier_7_sin_2,-0.007312636523635397,0.019647391692256582
B,2,fourier_7_cos_2,0.06445418355032004,0.02383288515575053
B,2,fourier_7_sin_3,-0.002426400445844825,-0.009333080575742943
B,2,fourier_7_cos_3,0.06350456826451209,-0.006184787086452268
B,2,fourier_7_sin_4,0.002426400445843281,0.009333080575743212
B,2,fourier_7_cos_4,0.06350456826450092,-0.0061847870864521854
B,2,fourier_7_sin_5,0.007312636523638394,-0.019647391692255746
B,2,fourier_7_cos_5,0.0644541835503229,0.023832885155750164
B,2,fourier_365.25_sin_1,-0.03517484594198209,-0.03733084094998067
B,2,fourier_365.25_cos_1,0.03330809850463003,-0.05385953519259238
B,2,fourier_365.25_sin_2,0.00818067815074505,-0.020401289700974018
B,2,fourier_365.25_cos_2,0.006627659597741482,-0.005481799683343903
B,2,fourier_365.25_sin_3,-0.0030099956181589894,-0.010326805125168703
B,2,fourier_365.25_cos_3,-0.013841098839350943,-0.021609127329620812
B,2,dow_1,0.40748932299607454,-0.05225848094926365
B,2,dow_2,0.3900854474428271,-0.04357429339716617
B,2,dow_3,0.37684758668587043,-0.04036009860846165
B,2,dow_4,0.37952745170716706,-0.0495708226536012
B,2,dow_5,0.39751350382966566,-0.0949754031861046
B,2,dow_6,0.4204448985701378,-0.10267321502646544
B,2,trend,0.03710346771046004,0.0041712346022791
B,2,is_holiday,0.06130714346282547,-0.09750814807281674
B,2,is_halloween,0.005571446619388335,-0.008191748245244128
B,2,days_since_xmas,0.0001448144505705069,-0.00040131122347254717
B,2,days_until_thanksgiving,0.00042488127608504653,-3.554784081175578e-05
B,2,days_since_july4,9.688220576093937e-05,-3.836713351634711e-06
B,2,days_to_nearest_holiday,0.0008459753783077855,-0.001673582191147627
B,2,school_in_session,0.010359243638581124,0.061198261758165555
B,2,days_since_school_start,0.0008618857764094023,-0.0006900597428554736
B,2,days_until_school_start,0.000995562807371768,-0.0009396161758884359
B,2,is_covid_era,-0.0427030973106058,0.03826945022043692
B,2,temp_min,0.0009290682000879632,-0.0011605718159560594
B,2,temp_max,0.0018423503975500723,-0.00048718243912943026
B,2,precip,-0.0234184296682608,-0.03405514105069083
B,2,snowfall,-0.03033656728540154,-0.02499153250251508
B,2,temp_range,0.0009132821980866011,0.0006733893768394621
B,3,const,2.8354251937334363,-0.5841949971813128
B,3,fourier_7_sin_1,-0.03831061203494995,0.028389479387823047
B,3,fourier_7_cos_1,0.1291194530168527,-0.03149832831666534
B,3,fourier_7_sin_2,-0.0043514221037601105,0.006568410972615375
B,3,fourier_7_cos_2,0.048262217543009224,0.003699830350454665
B,3,fourier_7_sin_3,0.005415349730128249,-0.005571391188149356
B,3,fourier_7_cos_3,0.06016350167146393,-0.0018732968975180824
B,3,fourier_7_sin_4,-0.005415349730131302,0.005571391188148756
B,3,fourier_7_cos_4,0.06016350167146212,-0.0018732968975177949
B,3,fourier_7_sin_5,0.004351422103755377,-0.0065684109726151995
B,3,fourier_7_cos_5,0.04826221754300999,0.003699830350454427
B,3,fourier_365.25_sin_1,0.012805512053609722,0.024862768143909492
B,3,fourier_365.25_cos_1,-0.007650288167429374,-0.07363250245541662
B,3,fourier_365.25_sin_2,0.019684792684087533,-0.025122256948845973
B,3,fourier_365.25_cos_2,0.016281683047226617,-0.020724235962051626
B,3,fourier_365.25_sin_3,0.01511789057106034,-0.025570911718443435
B,3,fourier_365.25_cos_3,-0.0057130527619581204,0.018164499629423278
B,3,dow_1,0.4004078085866407,-0.08133991790868418
B,3,dow_2,0.3838038357723515,-0.07440177612646448
B,3,dow_3,0.3743264726090877,-0.07406976940509749
B,3,dow_4,0.37886401386465723,-0.0750701340914979
B,3,dow_5,0.4064872441268523,-0.0910781522331388
B,3,dow_6,0.4186050276029919,-0.09630116357231928
B,3,trend,0.020221152691146577,0.027389178308316026
B,3,is_holiday,0.03823359639889877,-0.10910627449015257
B,3,is_halloween,-0.04556466049513483,0.03374239902635902
B,3,days_since_xmas,0.0003272940347624357,-0.00030808899891243024
B,3,days_until_thanksgiving,0.00028986710712397004,-0.00035470840127609907
B,3,days_since_july4,6.014627018731992e-05,-0.0001467260958271244
B,3,days_to_nearest_holiday,0.0008727261501978441,-0.003129035693431531
B,3,school_in_session,0.009232051661003946,-0.010418949161236231
B,3,days_since_school_start,0.0010837191863645832,-0.0009820457836525708
B,3,days_until_school_start,0.001298845769687375,-0.000961960703284612
B,3,is_covid_era,-0.08904506582475137,0.0602597280021103
B,3,temp_min,0.0010704753083983383,-8.207171933820413e-06
B,3,temp_max,0.0020387459180394567,-0.002652699131864688
B,3,precip,-0.005434445813163559,-0.02225418634686106
B,3,snowfall,-0.030630444689099447,0.01514781237111655
B,3,temp_range,0.0009682706093765562,-0.002644491959928103
C,0,const,1.1493808841635456,-0.220691149377251
C,0,fourier_7_sin_1,-0.044742041282307,0.004231618124266072
C,0,fourier_7_cos_1,0.08126578511124938,0.0167041700162532
C,0,fourier_7_sin_2,-0.007935731180388157,0.005840684719567162
C,0,fourier_7_cos_2,0.012093866734813694,0.0037821480983730384
C,0,fourier_7_sin_3,0.005744171843650616,-0.01379709307135961
C,0,fourier_7_cos_3,0.020687360506767356,0.02077776393601611
C,0,fourier_7_sin_4,-0.005744171843650824,0.01379709307135949
C,0,fourier_7_cos_4,0.020687360506767522,0.020777763936016175
C,0,fourier_7_sin_5,0.007935731180387665,-0.005840684719567207
C,0,fourier_7_cos_5,0.012093866734814716,0.00378214809837285
C,0,fourier_365.25_sin_1,-0.046558963814556764,0.040427931736692964
C,0,fourier_365.25_cos_1,0.031565820268850964,0.03639953463632236
C,0,fourier_365.25_sin_2,0.019963034927715242,-0.047989796221121504
C,0,fourier_365.25_cos_2,0.03246691846851753,-0.1015891967550333
C,0,fourier_365.25_sin_3,0.011646902966989546,0.00755147764680844
C,0,fourier_365.25_cos_3,-0.03004348233444132,0.04323743008722765
C,0,dow_1,0.16108680700113365,-0.033278884603778716
C,0,dow_2,0.14684034571366694,-0.026324894212818334
C,0,dow_3,0.14194321292362344,-0.04109784015612057
C,0,dow_4,0.1462908050558214,-0.031851227561325
C,0,dow_5,0.1723649483222433,-0.0333982349143265
C,0,dow_6,0.1840726353086001,-0.0350024986037438
C,0,trend,0.02830639439673889,-0.01725894529323736
C,0,is_holiday,0.12754897813026125,-0.015977764156467518
C,0,is_halloween,0.09383309966148307,-0.016757336911944164
C,0,days_since_xmas,0.000302295860750191,3.565941184399857e-05
C,0,days_until_thanksgiving,0.0007076533194192582,-0.00028592443063273266
C,0,days_since_july4,0.00018173620773702221,-0.0005709804752325563
C,0,days_to_nearest_holiday,0.0024955888770008465,-0.0029633687376838793
C,0,school_in_session,-0.01737362011521983,-0.05194166645917683
C,0,days_since_school_start,0.0014017181735693082,-0.0005985095933331537
C,0,days_until_school_start,0.0017038306554190625,-0.0015889130636862316
C,0,is_covid_era,-0.043694400981079136,-0.01430501781907741
C,0,temp_min,0.0010885613359381144,-0.001070012627371023
C,0,temp_max,0.002601711830302995,-0.0015239240224889942
C,0,precip,0.0013609335755686923,0.016920663271911694
C,0,snowfall,0.03767209203902879,0.011758692778310181
C,0,temp_range,0.0015131504942887098,-0.0004539113951223723
C,1,const,0.0,-0.18185251763036725
C,1,fourier_7_sin_1,0.0,0.02147764659946638
C,1,fourier_7_cos_1,0.0,-0.023440535694527722
C,1,fourier_7_sin_2,0.0,0.00011559523526794741
C,1,fourier_7_cos_2,0.0,-0.00010293151624750755
C,1,fourier_7_sin_3,0.0,-0.005340575230783757
C,1,fourier_7_cos_3,0.0,0.0024821455389346667
C,1,fourier_7_sin_4,0.0,0.005340575230783943
C,1,fourier_7_cos_4,0.0,0.002482145538934638
C,1,fourier_7_sin_5,0.0,-0.0001155952352680776
C,1,fourier_7_cos_5,0.0,-0.00010293151624769171
C,1,fourier_365.25_sin_1,0.0,0.06974763160117398
C,1,fourier_365.25_cos_1,0.0,-0.011388717395892006
C,1,fourier_365.25_sin_2,0.0,-0.04437430549945742
C,1,fourier_365.25_cos_2,0.0,-0.0062853914108925435
C,1,fourier_365.25_sin_3,0.0,0.026515154067328663
C,1,fourier_365.25_cos_3,0.0,0.008246578161847607
C,1,dow_1,0.0,-0.026619204759396883
C,1,dow_2,0.0,-0.01685871036664883
C,1,dow_3,0.0,-0.01897194921182861
C,1,dow_4,0.0,-0.021270091931981774
C,1,dow_5,0.0,-0.03118124300368322
C,1,dow_6,0.0,-0.034954866789106656
C,1,trend,0.0,0.0034238916668231116
C,1,is_holiday,0.0,-0.11530170986410467
C,1,is_halloween,0.0,0.026095190829723617
C,1,days_since_xmas,0.0,-9.383331184050774e-05
C,1,days_until_thanksgiving,0.0,-0.00029451802903667846
C,1,days_since_july4,0.0,-0.0004649630715177724
C,1,days_to_nearest_holiday,0.0,0.0009250030323997132
C,1,school_in_session,0.0,-0.007087542453145494
C,1,days_since_school_start,0.0,-0.0005326378266361432
C,1,days_until_school_start,0.0,-0.00090286594752591
C,1,is_covid_era,0.0,0.004807122124914562
C,1,temp_min,0.0,0.00016097756870480054
C,1,temp_max,0.0,-0.0010956383802064016
C,1,precip,0.0,0.0543689520727093
C,1,snowfall,0.0,-0.04406824543615652
C,1,temp_range,0.0,-0.001256615948909292
C,2,const,2.2107680065674566,-0.32672721335872346
C,2,fourier_7_sin_1,0.011356787238125757,0.07533639394426757
C,2,fourier_7_cos_1,0.10569795026210238,-0.02010574698332306
C,2,fourier_7_sin_2,0.0012256485663447625,0.007041825011719352
C,2,fourier_7_cos_2,0.06199900327590809,0.015029809131055994
C,2,fourier_7_sin_3,-0.009305647536855338,-0.008983878334745161
C,2,fourier_7_cos_3,0.0558326789910728,-0.0036579334419507116
C,2,fourier_7_sin_4,0.009305647536862423,0.008983878334744936
C,2,fourier_7_cos_4,0.05583267899106107,-0.0036579334419507784
C,2,fourier_7_sin_5,-0.0012256485663448835,-0.0070418250117194325
C,2,fourier_7_cos_5,0.06199900327590949,0.015029809131055616
C,2,fourier_365.25_sin_1,-0.05103219924534681,0.029767497943256404
C,2,fourier_365.25_cos_1,0.03380662003713465,-0.018167613171231358
C,2,fourier_365.25_sin_2,0.034632900065477715,-0.030657289624130543
C,2,fourier_365.25_cos_2,0.017778878415761687,0.019348853176571833
C,2,fourier_365.25_sin_3,-0.013119587269697298,0.019648142126989804
C,2,fourier_365.25_cos_3,-0.019072544845454835,-0.017950405404547457
C,2,dow_1,0.31806355980165874,-0.03259440580027881
C,2,dow_2,0.3081804682686765,-0.027798752167832293
C,2,dow_3,0.2946520532117291,-0.033325992296778406
C,2,dow_4,0.2975680879825673,-0.04385346775951601
C,2,dow_5,0.29800006364158227,-0.07203652291632465
C,2,dow_6,0.31461416342901605,-0.06794736442554232
C,2,trend,0.045701311045602315,0.015278644296200971
C,2,is_holiday,0.0473726635283455,-0.055144173228722664
C,2,is_halloween,-0.008826404516321095,-0.004295001750846271
C,2,days_since_xmas,0.00014366004330021925,-0.00018322957769215312
C,2,days_until_thanksgiving,0.0005162769931630525,-0.0002733258162784366
C,2,days_since_july4,0.0003614565128046641,-0.00011115652753381241
C,2,days_to_nearest_holiday,0.0013207538276395255,0.0001230088076736952
C,2,school_in_session,-0.0019868762489926427,0.029380431847185272
C,2,days_since_school_start,0.0010768182802910577,-0.00044674686012763826
C,2,days_until_school_start,0.0013622991551450372,-0.0007237369208662012
C,2,is_covid_era,-0.0783217321266313,0.02836672743097034
C,2,temp_min,0.0007328951937620102,-0.0010175230159343747
C,2,temp_max,0.0027389922470972723,-0.0005864817197977765
C,2,precip,-0.002156572770479265,0.02489603854007195
C,2,snowfall,-0.008965164459725655,-0.04964150903893238
C,2,temp_range,0.0020060970532671924,0.0004310412961375803
C,3,const,2.2444429614402455,-0.3417355573227963
C,3,fourier_7_sin_1,-0.03518236951383358,0.03624821421699066
C,3,fourier_7_cos_1,0.0972858560720193,-0.03938269051357497
C,3,fourier_7_sin_2,0.0017001110224964691,0.01414831196620564
C,3,fourier_7_cos_2,0.03634966081868776,0.006701488792649201
C,3,fourier_7_sin_3,-0.00038642220876369257,-0.0048049856493730244
C,3,fourier_7_cos_3,0.04008585328815959,-0.011872204558947637
C,3,fourier_7_sin_4,0.00038642220876235585,0.004804985649373096
C,3,fourier_7_cos_4,0.04008585328816258,-0.01187220455894747
C,3,fourier_7_sin_5,-0.0017001110224982839,-0.014148311966205645
C,3,fourier_7_cos_5,0.03634966081870905,0.006701488792648996
C,3,fourier_365.25_sin_1,-0.022432678549972565,0.022151416930803317
C,3,fourier_365.25_cos_1,-0.023144229528989434,-0.010851649803716201
C,3,fourier_365.25_sin_2,0.04705332378530485,-0.05073397448740819
C,3,fourier_365.25_cos_2,0.023196414757651336,-0.0010044046190695118
C,3,fourier_365.25_sin_3,0.004173229871147556,-0.015126585753121202
C,3,fourier_365.25_cos_3,0.003570362436851894,0.001579740223400727
C,3,dow_1,0.3179019122225491,-0.04176241292748169
C,3,dow_2,0.3023087833140001,-0.04073913556091012
C,3,dow_3,0.29466933207639323,-0.03673819320963713
C,3,dow_4,0.3043670418786673,-0.036727564852286544
C,3,dow_5,0.3221578161909886,-0.059571914053640554
