site,block,feature,total_coef,rate_coef
A,2,days_to_nearest_holiday,0.0007345268086758654,5.062299727211684e-05
A,2,school_in_session,-0.001174630898107033,-0.005274822134532465
A,2,days_since_school_start,0.00092185202981461,-0.00030889407273226096
A,2,days_until_school_start,0.001202132420567436,-0.00042599723356931635
A,2,is_covid_era,-0.057653878503071715,0.04060931415488554
A,2,temp_min,0.0008255818787006815,7.004655145564534e-05
A,2,temp_max,0.002010431716863182,-0.0010008761336128462
A,2,precip,0.03183243054749971,-0.06263270047071741
A,2,snowfall,-0.03409033683374418,-0.01538337847092554
A,2,temp_range,0.0011848498379594123,-0.0010709226850658185
A,3,const,2.496048292546964,-0.3990526662513809
A,3,fourier_7_sin_1,-0.0011754476882765846,-0.000892214024490367
A,3,fourier_7_cos_1,0.10799445264222444,-0.02398721949591662
A,3,fourier_7_sin_2,0.0035489813919673046,0.003142592875734505
A,3,fourier_7_cos_2,0.05921062952330153,-0.007276147672563001
A,3,fourier_7_sin_3,0.002609795885268999,-0.0032657802823836566
A,3,fourier_7_cos_3,0.05760340737084264,-0.00683076981262814
A,3,fourier_7_sin_4,-0.002609795885265557,0.0032657802823835534
A,3,fourier_7_cos_4,0.05760340737081565,-0.006830769812627996
A,3,fourier_7_sin_5,-0.0035489813919639597,-0.00314259287573446
A,3,fourier_7_cos_5,0.05921062952328154,-0.007276147672563113
A,3,fourier_365.25_sin_1,-0.07547368708229962,-0.06422335995227155
A,3,fourier_365.25_cos_1,0.03474017533022393,-0.01206449148967724
A,3,fourier_365.25_sin_2,0.02094946532520542,-0.04346628771889374
A,3,fourier_365.25_cos_2,0.004803022649852605,-0.0044230359599046415
A,3,fourier_365.25_sin_3,-0.023008886973727872,-0.00015812336790886044
A,3,fourier_365.25_cos_3,-0.008487645285042903,0.002521154777438537
A,3,dow_1,0.3582732719578545,-0.058788412056565355
A,3,dow_2,0.3433814515271796,-0.05473488054005559
A,3,dow_3,0.33545240458040926,-0.0534169157945311
A,3,dow_4,0.335875461818931,-0.04997234690526455
A,3,dow_5,0.34608216162027977,-0.05491769513207146
A,3,dow_6,0.3561742165251882,-0.05933085293523666
A,3,trend,-0.0004456621423168607,0.020140205276865917
A,3,is_holiday,-0.006483436294543181,-0.014874327783485948
A,3,is_halloween,-0.0332264908965154,0.007375227604170379
A,3,days_since_xmas,-3.136328494986925e-05,-0.0005766179268519255
A,3,days_until_thanksgiving,0.0003843123266532537,-0.00013609648443854111
A,3,days_since_july4,0.0004135578682580821,-4.4120684263523865e-05
A,3,days_to_nearest_holiday,0.0008897999855146043,-0.0007899675358324604
A,3,school_in_session,0.01559586015884179,0.035276781789869725
A,3,days_since_school_start,0.0011121768691288246,-0.0009179237189620328
A,3,days_until_school_start,0.0012540745723658977,-0.0010652887134748653
A,3,is_covid_era,-0.08053822080642482,0.028927737207876506
A,3,temp_min,0.0005471033835693157,0.00012537928490208693
A,3,temp_max,0.003049885789950554,-0.0006327588676797187
A,3,precip,0.028701236331823463,-0.07597992132162247
A,3,snowfall,-0.07296402091556936,-0.01434304058507469
A,3,temp_range,0.0025027824065897075,-0.0007581381525962785
B,0,const,0.0,-0.24605551462245118
B,0,fourier_7_sin_1,0.0,0.0046368155986111015
B,0,fourier_7_cos_1,0.0,0.0022218037654703434
B,0,fourier_7_sin_2,0.0,-0.009612601406898028
B,0,fourier_7_cos_2,0.0,0.004159444598149278
B,0,fourier_7_sin_3,0.0,0.011899004201837723
B,0,fourier_7_cos_3,0.0,-0.0072520771124804755
B,0,fourier_7_sin_4,0.0,-0.011899004201837857
B,0,fourier_7_cos_4,0.0,-0.007252077112480376
B,0,fourier_7_sin_5,0.0,0.009612601406897925
B,0,fourier_7_cos_5,0.0,0.004159444598149034
B,0,fourier_365.25_sin_1,0.0,0.009309960088680253
B,0,fourier_365.25_cos_1,0.0,-0.09861947685878156
B,0,fourier_365.25_sin_2,0.0,-0.030556165384517095
B,0,fourier_365.25_cos_2,0.0,-0.0004500096212644657
B,0,fourier_365.25_sin_3,0.0,-0.0063340095035820405
B,0,fourier_365.25_cos_3,0.0,0.028352514818705352
B,0,dow_1,0.0,-0.0333193581955634
B,0,dow_2,0.0,-0.037829424307436126
B,0,dow_3,0.0,-0.028484136700735536
B,0,dow_4,0.0,-0.04055724791296046
B,0,dow_5,0.0,-0.037479879334168305
B,0,dow_6,0.0,-0.03298587215441981
B,0,trend,0.0,0.010621534261764409
B,0,is_holiday,0.0,0.0015211119020916764
B,0,is_halloween,0.0,-0.050896380731993145
B,0,days_since_xmas,0.0,-0.0003154330693312584
B,0,days_until_thanksgiving,0.0,-0.00045008472644861986
B,0,days_since_july4,0.0,-0.0002155223808830946
B,0,days_to_nearest_holiday,0.0,-0.002464201506735318
B,0,school_in_session,0.0,0.01591866686952559
B,0,days_since_school_start,0.0,-0.0010212139848100267
B,0,days_until_school_start,0.0,-0.0009323986040485746
B,0,is_covid_era,0.0,0.07493775414257327
B,0,temp_min,0.0,0.0007276527158363328
B,0,temp_max,0.0,-0.003989623095233274
B,0,precip,0.0,-0.055700516779292074
B,0,snowfall,0.0,0.02823041850844569
B,0,temp_range,0.0,-0.004717275811031217
B,1,const,2.3611061400401185,-0.2749468255515053
B,1,fourier_7_sin_1,0.014254483523147418,0.058792122514326674
B,1,fourier_7_cos_1,0.1373787351492684,-0.04050532395708541
B,1,fourier_7_sin_2,-0.0058150537909197235,0.013460063338717642
B,1,fourier_7_cos_2,0.06752901731621966,0.01553316378727423
B,1,fourier_7_sin_3,-0.0035537833998585005,-0.004931231038564811
B,1,fourier_7_cos_3,0.06280791286181832,0.002684372608591732
B,1,fourier_7_sin_4,0.003553783399857743,0.004931231038564943
B,1,fourier_7_cos_4,0.06280791286180723,0.002684372608591862
B,1,fourier_7_sin_5,0.005815053790916754,-0.013460063338717562
B,1,fourier_7_cos_5,0.06752901731621246,0.015533163787273797
B,1,fourier_365.25_sin_1,-0.0577869055084894,-0.0331862494368643
B,1,fourier_365.25_cos_1,0.09081167400101585,-0.017528282432364244
B,1,fourier_365.25_sin_2,0.013890571413150556,-0.03135470466727333
B,1,fourier_365.25_cos_2,-0.005625474250074098,-0.080363657895779
B,1,fourier_365.25_sin_3,-0.013971725838413952,-0.01355547624819789
B,1,fourier_365.25_cos_3,-0.010386264039030322,0.012944133005353598
B,1,dow_1,0.3424360380379121,-0.031901290473545105
B,1,dow_2,0.32785731066248675,-0.024413707996112803
B,1,dow_3,0.3120494808116934,-0.023346881972018462
B,1,dow_4,0.3078971961797938,-0.029162796196039044
B,1,dow_5,0.3168866758703056,-0.05603277674967942
B,1,dow_6,0.34018837123586787,-0.06444331492497582
B,1,trend,0.04303083735876545,-0.0068137806931630514
B,1,is_holiday,-0.014196906861335425,-0.0757279640709161
B,1,is_halloween,-0.0074277896857587395,-0.05639837513644143
B,1,days_since_xmas,4.637449482923031e-05,-0.0005568405322897495
B,1,days_until_thanksgiving,0.0004290828107952051,-0.0002434508561838145
B,1,days_since_july4,0.00035347457187726646,-0.00025309941536616536
B,1,days_to_nearest_holiday,0.000921600638349907,-0.0031000376241216575
B,1,school_in_session,0.015484262848990515,-0.01579491795483282
B,1,days_since_school_start,0.0011054706674956591,-0.0005792998487809856
B,1,days_until_school_start,0.001215605746168351,-0.0011446013816733308
B,1,is_covid_era,-0.07132964250130287,0.030823037528284452
B,1,temp_min,0.0016281185329525482,-0.0012198387157409747
B,1,temp_max,0.0023314251309824565,-0.0006777572633060967
B,1,precip,0.01418183405330834,-0.011997974562443475
B,1,snowfall,-0.01721207217736273,-0.0014785549352462864
B,1,temp_range,0.0007033065980178158,0.0005420814524352782
B,2,const,2.855173411694639,-0.44730950271620384
B,2,fourier_7_sin_1,-0.019094895083896724,0.09367626231227077
B,2,fourier_7_cos_1,0.14635769940254797,-0.062247077226029776
B,2,fourier_7_sin_2,-0.007366333590075524,0.019515288415153566
B,2,fourier_7_cos_2,0.06444421187214586,0.02378536896918849
B,2,fourier_7_sin_3,-0.0019510033692022258,-0.01080932083165156
B,2,fourier_7_cos_3,0.06299534349309655,-0.005518079747442346
B,2,fourier_7_sin_4,0.0019510033691792165,0.010809320831652008
B,2,fourier_7_cos_4,0.06299534349308428,-0.005518079747442041
B,2,fourier_7_sin_5,0.007366333590105291,-0.019515288415153112
B,2,fourier_7_cos_5,0.06444421187214434,0.023785368969187034
B,2,fourier_365.25_sin_1,-0.027317473171669673,-0.05059033501001288
B,2,fourier_365.25_cos_1,0.03814412056325529,-0.059908107074605386
B,2,fourier_365.25_sin_2,0.00846586967667984,-0.023088299076869507
B,2,fourier_365.25_cos_2,0.01190898602731871,-0.02669154724398876
B,2,fourier_365.25_sin_3,-0.007137988184201146,-0.002489077465399502
B,2,fourier_365.25_cos_3,-0.012106895687052241,-0.02301690581956109
B,2,dow_1,0.40708144752261965,-0.050060351934970125
B,2,dow_2,0.38923974900694036,-0.040960718039725785
B,2,dow_3,0.3764164802064463,-0.03904731940544516
B,2,dow_4,0.3789466634106841,-0.047532251688696556
B,2,dow_5,0.39717955356662926,-0.09313860595964513
B,2,dow_6,0.42019981494843855,-0.10010324444132465
B,2,trend,0.03549363631407236,0.006555073078621964
B,2,is_holiday,0.06459054079830512,-0.10738468258354018
B,2,is_halloween,0.01050790893113873,-0.01322411144640239
B,2,days_since_xmas,0.00015764346326663548,-0.0004077443547469773
B,2,days_until_thanksgiving,0.0003988218126899762,2.612315310215675e-05
B,2,days_since_july4,0.00010356119190980144,-3.514584600726119e-05
B,2,days_to_nearest_holiday,0.0009626647094501324,-0.0025586252921490707
B,2,school_in_session,0.009982885408951602,0.05764637100535297
B,2,days_since_school_start,0.0008335299339997801,-0.0006251955500140317
B,2,days_until_school_start,0.000990661657919854,-0.0009635032917310574
B,2,is_covid_era,-0.04395383431405913,0.03986184281038695
B,2,temp_min,0.0010523849479604816,-0.0013654945796836185
B,2,temp_max,0.0019868334661033104,-0.0006984042440705264
B,2,precip,-0.024421873618537922,-0.03172064568977107
B,2,snowfall,-0.027288965139664518,-0.021864578917105474
B,2,temp_range,0.000934448519370027,0.0006670903355927931
B,3,const,2.8379654034566895,-0.5924133651504383
B,3,fourier_7_sin_1,-0.03851182984107522,0.027749103135537894
B,3,fourier_7_cos_1,0.1296475779016398,-0.032077302440353124
B,3,fourier_7_sin_2,-0.003799183055628899,0.0068477829469454745
B,3,fourier_7_cos_2,0.048567389662983455,0.0019780788872283237
B,3,fourier_7_sin_3,0.0053426267337526815,-0.006761270029580584
B,3,fourier_7_cos_3,0.06041931350462337,-0.0025508308676488916
B,3,fourier_7_sin_4,-0.005342626733768532,0.006761270029580607
B,3,fourier_7_cos_4,0.06041931350463737,-0.002550830867649184
B,3,fourier_7_sin_5,0.0037991830556304796,-0.006847782946945639
B,3,fourier_7_cos_5,0.04856738966293124,0.001978078887228086
B,3,fourier_365.25_sin_1,0.018878838084785382,0.014592255383009426
B,3,fourier_365.25_cos_1,-0.006216365565716385,-0.0753616585850688
B,3,fourier_365.25_sin_2,0.019706465156653467,-0.02619806994464694
B,3,fourier_365.25_cos_2,0.019037185871521953,-0.012827763793516533
B,3,fourier_365.25_sin_3,0.010333291064752864,-0.008026272292125592
B,3,fourier_365.25_cos_3,-0.0038505288039792553,0.01107505920520909
B,3,dow_1,0.4008793860664884,-0.0825459674939338
B,3,dow_2,0.3839918952689452,-0.07516371671986564
B,3,dow_3,0.3744229486981822,-0.07583165284878242
B,3,dow_4,0.37929761148910013,-0.07588555082531953
B,3,dow_5,0.40689183120665584,-0.09194566374029725
B,3,dow_6,0.41887687849945565,-0.09708174580909798
B,3,trend,0.018663221491623232,0.02946375833321691
B,3,is_holiday,0.042070537587224344,-0.09850407147682508
B,3,is_halloween,-0.04094052914020533,0.02948914320105822
B,3,days_since_xmas,0.0003392878850834294,-0.0003153159238384028
B,3,days_until_thanksgiving,0.00026976297197564927,-0.0003346275295023016
B,3,days_since_july4,6.808763216995079e-05,-0.0001745571995692966
B,3,days_to_nearest_holiday,0.0008383043310039472,-0.0017357976988736149
B,3,school_in_session,0.009335966464483448,-0.013675857261030188
B,3,days_since_school_start,0.0010625766462889026,-0.0009857668993034077
B,3,days_until_school_start,0.0012916138316506865,-0.0009237914566128198
B,3,is_covid_era,-0.08974417286479265,0.05994846903039781
B,3,temp_min,0.001184423344048243,-0.00010030156204108829
B,3,temp_max,0.002089129832981143,-0.0028192178830716954
B,3,precip,-0.006914464333805517,-0.022445668934651854
B,3,snowfall,-0.028668710454296163,0.00965048262241562
B,3,temp_range,0.0009047064881860046,-0.0027189163210320825
C,0,const,1.156162763254389,-0.22197118377433628
C,0,fourier_7_sin_1,-0.04638667222911472,0.008438391789690849
C,0,fourier_7_cos_1,0.08216805049415454,0.018356389172223833
C,0,fourier_7_sin_2,-0.0086361036465861,0.002858384587088461
C,0,fourier_7_cos_2,0.013120669545646765,0.004015904223017626
C,0,fourier_7_sin_3,0.006153691055115146,-0.012932411243755394
C,0,fourier_7_cos_3,0.02033524743588851,0.021955318793144094
C,0,fourier_7_sin_4,-0.006153691055116816,0.012932411243755364
C,0,fourier_7_cos_4,0.020335247435888937,0.021955318793144208
C,0,fourier_7_sin_5,0.00863610364658563,-0.0028583845870885248
C,0,fourier_7_cos_5,0.013120669545647893,0.0040159042230173
C,0,fourier_365.25_sin_1,-0.03734639995490726,0.030529387774499272
C,0,fourier_365.25_cos_1,0.036382907925517606,0.02592211186257399
C,0,fourier_365.25_sin_2,0.022273557747161103,-0.05439900921689975
C,0,fourier_365.25_cos_2,0.03559932762792156,-0.1147288089097455
C,0,fourier_365.25_sin_3,-0.0016379826130890284,0.016000554702857328
C,0,fourier_365.25_cos_3,-0.025970609450197343,0.034469091592610836
C,0,dow_1,0.16173003483366322,-0.033269227308908834
C,0,dow_2,0.14696200826562175,-0.025114850490104496
C,0,dow_3,0.142951734770478,-0.04031069501257061
C,0,dow_4,0.1471660432862805,-0.03392117342932018
C,0,dow_5,0.1734121488188089,-0.03488489811970739
C,0,dow_6,0.18573926496442536,-0.035425202356929635
C,0,trend,0.027183245801775602,-0.019886833952823906
C,0,is_holiday,0.13524343706634448,-0.0009318233220580141
C,0,is_halloween,0.10046718925940616,-0.0200018785179247
C,0,days_since_xmas,0.00028070307464048426,8.983547142397808e-05
C,0,days_until_thanksgiving,0.0006789205642498416,-0.00020865451843665093
C,0,days_since_july4,0.00021140568716373662,-0.0005901688262475856
C,0,days_to_nearest_holiday,0.00203683453066173,-0.0024461500601831564
C,0,school_in_session,-0.014611513919208669,-0.06213149411643749
C,0,days_since_school_start,0.0013708135819157736,-0.0005736540818689659
C,0,days_until_school_start,0.0016836482675000493,-0.0015489218116963212
C,0,is_covid_era,-0.04481882231628697,-0.014554020080450359
C,0,temp_min,0.0012284271832360334,-0.0007188428088964654
C,0,temp_max,0.002733974569052939,-0.0019254637313652575
C,0,precip,-0.0009155569430290024,0.012866275633954177
C,0,snowfall,0.033321643591449145,0.004787714571940587
C,0,temp_range,0.0015055473857921958,-0.001206620922469911
C,1,const,0.0,-0.19145641353793208
C,1,fourier_7_sin_1,0.0,0.019649626329944762
C,1,fourier_7_cos_1,0.0,-0.025871081342080254
C,1,fourier_7_sin_2,0.0,0.0007176521285587472
C,1,fourier_7_cos_2,0.0,-0.0010331170365901225
C,1,fourier_7_sin_3,0.0,-0.005618803701299427
C,1,fourier_7_cos_3,0.0,0.0015010718125445899
C,1,fourier_7_sin_4,0.0,0.0056188037012993445
C,1,fourier_7_cos_4,0.0,0.0015010718125446417
C,1,fourier_7_sin_5,0.0,-0.0007176521285587508
C,1,fourier_7_cos_5,0.0,-0.0010331170365904425
C,1,fourier_365.25_sin_1,0.0,0.08487809502958867
C,1,fourier_365.25_cos_1,0.0,-9.379541749277972e-05
C,1,fourier_365.25_sin_2,0.0,-0.040844192403228605
C,1,fourier_365.25_cos_2,0.0,-0.006660881894093415
C,1,fourier_365.25_sin_3,0.0,0.020945278975578907
C,1,fourier_365.25_cos_3,0.0,0.010423740630975927
C,1,dow_1,0.0,-0.02838761226770469
C,1,dow_2,0.0,-0.01853316889167289
C,1,dow_3,0.0,-0.020260195423891257
C,1,dow_4,0.0,-0.021681133569756726
C,1,dow_5,0.0,-0.03181233986971001
C,1,dow_6,0.0,-0.03617301113374171
C,1,trend,0.0,0.0009152651164695389
C,1,is_holiday,0.0,-0.1201036247682159
C,1,is_halloween,0.0,0.02845122950572634
C,1,days_since_xmas,0.0,-3.2278993078946386e-05
C,1,days_until_thanksgiving,0.0,-0.00032318230315023336
C,1,days_since_july4,0.0,-0.00045506826838043765
C,1,days_to_nearest_holiday,0.0,0.0005501008315672132
C,1,school_in_session,0.0,-0.0050116003230761645
C,1,days_since_school_start,0.0,-0.0005699688806282577
C,1,days_until_school_start,0.0,-0.0009480824056462292
C,1,is_covid_era,0.0,0.0035476803764907952
C,1,temp_min,0.0,0.00019261415202004355
C,1,temp_max,0.0,-0.0007015078506945793
C,1,precip,0.0,0.05774418050218106
C,1,snowfall,0.0,-0.044834307732699044
C,1,temp_range,0.0,-0.0008941220027154771
C,2,const,2.222590713826799,-0.3311128822758041
C,2,fourier_7_sin_1,0.010405958666514238,0.07342692913670389
C,2,fourier_7_cos_1,0.10677749282652957,-0.02133709573578187
C,2,fourier_7_sin_2,0.0013101886233052996,0.007020809456498536
C,2,fourier_7_cos_2,0.06268747347932824,0.01740576965688421
C,2,fourier_7_sin_3,-0.009423834528131562,-0.007669768411360775
C,2,fourier_7_cos_3,0.05621688005487647,-0.0036446914715664086
C,2,fourier_7_sin_4,0.009423834528146866,0.007669768411361049
C,2,fourier_7_cos_4,0.05621688005485679,-0.0036446914715664905
C,2,fourier_7_sin_5,-0.0013101886233006853,-0.007020809456498506
C,2,fourier_7_cos_5,0.06268747347929521,0.01740576965688408
C,2,fourier_365.25_sin_1,-0.038949409980823815,0.035885454555628644
C,2,fourier_365.25_cos_1,0.034326924093674084,-0.016091313738078598
C,2,fourier_365.25_sin_2,0.0396648739403286,-0.028388629569179834
C,2,fourier_365.25_cos_2,0.0216879396892874,0.029274086051712733
C,2,fourier_365.25_sin_3,-0.015860362816472795,0.021257648783690353
C,2,fourier_365.25_cos_3,-0.016669103029832204,-0.01744026977137043
C,2,dow_1,0.3195986565202006,-0.03386423346655587
C,2,dow_2,0.3094430741189075,-0.02977907461235551
C,2,dow_3,0.295991656591182,-0.03307910077933055
C,2,dow_4,0.29924704503668703,-0.04387463757707185
C,2,dow_5,0.2997605366687108,-0.07237119693795145
C,2,dow_6,0.3165562582414017,-0.06867822213443445
C,2,trend,0.04628755329798983,0.01653610411100188
C,2,is_holiday,0.031466040589098486,-0.07839873008700997
C,2,is_halloween,-0.0038092386604051567,-0.003750795297813837
C,2,days_since_xmas,0.0001644149500613402,-0.00019706074170351717
C,2,days_until_thanksgiving,0.0004750130236118142,-0.00030072938771324683
C,2,days_since_july4,0.0003617432607585671,-0.00011028098538048186
C,2,days_to_nearest_holiday,0.0010661454808245554,0.0005644899182987696
C,2,school_in_session,-0.002561903477113287,0.0238754092618366
C,2,days_since_school_start,0.0010564652947194998,-0.0004381571280319299
C,2,days_until_school_start,0.0013480569357014016,-0.0006644588098513075
C,2,is_covid_era,-0.07883999753056374,0.028491780163923917
C,2,temp_min,0.000641134456642077,-0.0008651088033631134
C,2,temp_max,0.0027376522031429405,-0.0007151518890725239
C,2,precip,-0.0013442874355446047,0.02197877226800756
C,2,snowfall,-0.009618105193879435,-0.05169023489595677
C,2,temp_range,0.002096517746683494,0.00014995691427960114
C,3,const,2.2457952655196274,-0.34960618619832196
C,3,fourier_7_sin_1,-0.03573163160369557,0.0377569673613531
C,3,fourier_7_cos_1,0.09780716865564004,-0.0377800723710422
C,3,fourier_7_sin_2,0.0013227134623585543,0.014537502684983172
C,3,fourier_7_cos_2,0.03663265567125018,0.007301598983796908
C,3,fourier_7_sin_3,-0.0003528116185733447,-0.0037662750590087843
C,3,fourier_7_cos_3,0.04063173613287594,-0.010840386812374439
C,3,fourier_7_sin_4,0.00035281161857129105,0.00376627505900879
C,3,fourier_7_cos_4,0.0406317361328734,-0.010840386812374456
C,3,fourier_7_sin_5,-0.0013227134623595936,-0.01453750268498324
C,3,fourier_7_cos_5,0.03663265567123772,0.007301598983796505
C,3,fourier_365.25_sin_1,0.0019726734807651376,0.019284714027055287
C,3,fourier_365.25_cos_1,-0.017172380336975896,-0.017800566072882797
C,3,fourier_365.25_sin_2,0.057686621874108834,-0.05150005051754001
C,3,fourier_365.25_cos_2,0.03413102928542007,0.010523793128286295
C,3,fourier_365.25_sin_3,0.00023173101871650797,-0.01341045072219261
C,3,fourier_365.25_cos_3,0.007075377640880562,0.0024692089134035968
C,3,dow_1,0.3178057998427829,-0.04233086089308182
C,3,dow_2,0.3023795004042717,-0.041796083530271776
C,3,dow_3,0.2947696043571557,-0.0378443795266391
C,3,dow_4,0.3044161636982066,-0.03861261393859223
C,3,dow_5,0.3224559744787111,-0.06090884224472689
