site,block,feature,total_coef,rate_coef
A,3,fourier_7_cos_5,0.058081422701632725,-0.00704136553149141
A,3,fourier_365.25_sin_1,-0.07916292738866183,-0.05180999501302389
A,3,fourier_365.25_cos_1,0.032982120222975364,-0.01756122170874459
A,3,fourier_365.25_sin_2,0.022537530447400776,-0.0457757946761161
A,3,fourier_365.25_cos_2,0.005429515095966358,-0.0023138277183931554
A,3,fourier_365.25_sin_3,-0.013248608536186535,-0.001293513080936043
A,3,fourier_365.25_cos_3,-0.010656725975513705,0.009797292921602179
A,3,dow_1,0.35577905857794245,-0.058399476746619286
A,3,dow_2,0.3413720676415364,-0.05315606089893161
A,3,dow_3,0.33343992874854544,-0.05226573754446136
A,3,dow_4,0.3337600080413402,-0.04850085195978055
A,3,dow_5,0.3437201782354331,-0.05293166810799195
A,3,dow_6,0.3527998966620801,-0.05792070906458746
A,3,trend,0.0025097978515552107,0.018357962938585052
A,3,is_holiday,-0.0012534285113256472,-0.008160666506613104
A,3,is_halloween,-0.036971133039536336,0.009456094514680333
A,3,days_since_xmas,-2.1066587322480697e-05,-0.0005145055417886752
A,3,days_until_thanksgiving,0.0003999053979927206,-0.00018099088683083721
A,3,days_since_july4,0.0004032559147615076,-5.883418649658611e-05
A,3,days_to_nearest_holiday,0.0013338079537617423,-0.0007902167174628247
A,3,school_in_session,0.014357348692331209,0.0317681454682232
A,3,days_since_school_start,0.001156391798280164,-0.0009226571280980088
A,3,days_until_school_start,0.001297005049003489,-0.0010666706305147637
A,3,is_covid_era,-0.07993491026358425,0.028735330901457027
A,3,temp_min,0.0004703571344919011,0.0001067020892169811
A,3,temp_max,0.0029167794455566376,-0.0007298554378006188
A,3,precip,0.023957279978737544,-0.06226768443350136
A,3,snowfall,-0.07807470602950428,-0.00606628431599495
A,3,temp_range,0.0024464223117930555,-0.0008365575270289815
B,0,const,0.0,-0.23617463959333818
B,0,fourier_7_sin_1,0.0,0.005099987848386913
B,0,fourier_7_cos_1,0.0,0.0008414287546199296
B,0,fourier_7_sin_2,0.0,-0.006689116347714131
B,0,fourier_7_cos_2,0.0,0.00975161117207232
B,0,fourier_7_sin_3,0.0,0.010856543833091273
B,0,fourier_7_cos_3,0.0,-0.007186773795188292
B,0,fourier_7_sin_4,0.0,-0.010856543833091186
B,0,fourier_7_cos_4,0.0,-0.007186773795188227
B,0,fourier_7_sin_5,0.0,0.006689116347714093
B,0,fourier_7_cos_5,0.0,0.009751611172072268
B,0,fourier_365.25_sin_1,0.0,0.01770523134980141
B,0,fourier_365.25_cos_1,0.0,-0.10179698582589823
B,0,fourier_365.25_sin_2,0.0,-0.025965706365547275
B,0,fourier_365.25_cos_2,0.0,-0.006794632047948387
B,0,fourier_365.25_sin_3,0.0,-0.030702918064729526
B,0,fourier_365.25_cos_3,0.0,0.0348795631214626
B,0,dow_1,0.0,-0.031737478019311184
B,0,dow_2,0.0,-0.037758543428137906
B,0,dow_3,0.0,-0.026611220575505645
B,0,dow_4,0.0,-0.03691231266713579
B,0,dow_5,0.0,-0.037407932889860294
B,0,dow_6,0.0,-0.03298113668048287
